date,temp_max,temp_avg,temp_min,dewPt_max,dewPt_avg,dewPt_min,rh_max,rh_avg,rh_min,wspd_max,wspd_avg,wspd_min,pressure_max,pressure_avg,pressure_min,precip_hrly_max,precip_hrly_avg,precip_hrly_min,wx_phrase
2022-01-17,64,60.0,57,54,47.1,34,84,64.13333333333334,33,8,2.3,0,29.28,29.21733333333335,29.19,0.07,0.005666666666666668,0.0,Cloudy
2022-01-18,65,58.94594594594594,56,54,51.02702702702703,48,88,75.75675675675676,54,9,2.675675675675676,0,29.29,29.22837837837839,29.19,0.0,0.0,0.0,Cloudy
2022-01-19,65,56.371428571428574,51,50,47.914285714285704,45,86,74.08571428571429,50,6,1.8571428571428568,0,29.35,29.308571428571433,29.27,0.0,0.0,0.0,Fair
2022-01-20,76,60.54166666666666,48,45,34.833333333333336,27,77,44.25,17,8,3.5,0,29.42,29.353750000000016,29.32,0.0,0.0,0.0,Fair
2022-01-21,74,60.45833333333334,48,36,25.375,11,54,31.0,9,26,6.5,0,29.32,29.18958333333333,29.1,0.0,0.0,0.0,Fair
2022-01-22,70,64.91666666666667,59,15,13.5,12,18,13.708333333333336,11,25,16.791666666666668,0,29.28,29.20750000000001,29.17,0.0,0.0,0.0,Fair
2022-01-23,75,65.64,56,26,19.04,11,23,17.12,11,15,6.8,0,29.35,29.29839999999999,29.27,0.0,0.0,0.0,Fair
2022-01-24,72,60.125,49,45,28.875,20,60,32.833333333333336,18,9,3.75,0,29.3,29.214166666666657,29.14,0.0,0.0,0.0,Fair
2022-01-25,69,56.375,45,44,37.083333333333336,29,66,51.0,22,9,2.083333333333333,0,29.21,29.14375,29.1,0.0,0.0,0.0,Fair
2022-01-26,71,57.5,44,40,25.58333333333333,12,68,37.04166666666666,10,7,1.6666666666666667,0,29.31,29.25458333333333,29.22,0.0,0.0,0.0,Fair
2022-01-27,71,57.5,43,23,16.916666666666668,6,42,23.29166666666667,8,8,2.5416666666666665,0,29.36,29.320833333333344,29.29,0.0,0.0,0.0,Fair
2022-01-28,51,50.5,50,22,22.0,22,33,32.5,32,3,1.5,0,29.38,29.38,29.38,0.0,0.0,0.0,Fair
2022-01-30,72,62.33333333333334,53,38,33.666666666666664,19,52,36.77777777777778,13,13,5.777777777777778,3,29.33,29.286666666666665,29.25,0.0,0.0,0.0,Fair
2022-01-31,65,52.86363636363637,45,46,33.22727272727273,28,69,48.90909090909091,29,6,2.090909090909091,0,29.33,29.256818181818176,29.15,0.0,0.0,0.0,Fair
2022-02-01,63,55.137931034482754,50,47,43.10344827586207,40,80,65.10344827586206,43,12,2.7586206896551726,0,29.13,29.052068965517236,28.98,0.0,0.0,0.0,Fair
2022-02-02,66,56.0,46,42,9.375,-11,71,22.79166666666667,4,17,6.208333333333332,0,29.26,29.13083333333333,29.05,0.0,0.0,0.0,Fair
2022-02-03,67,53.83333333333334,41,25,17.083333333333332,7,41,25.625,11,10,2.9166666666666665,0,29.43,29.335416666666664,29.27,0.0,0.0,0.0,Fair
2022-02-04,71,56.16666666666666,44,27,17.333333333333332,8,44,25.125,10,8,3.375,0,29.53,29.46541666666667,29.42,0.0,0.0,0.0,Fair
2022-02-05,72,56.25,41,20,14.5,8,35,21.25,9,10,3.125,0,29.44,29.347916666666666,29.28,0.0,0.0,0.0,Fair
2022-02-06,80,62.45833333333334,49,25,18.291666666666668,11,31,19.83333333333333,8,9,2.958333333333333,0,29.37,29.309166666666666,29.27,0.0,0.0,0.0,Fair
2022-02-07,78,62.79166666666666,49,23,18.25,13,33,19.83333333333333,9,9,3.625,0,29.46,29.39416666666667,29.34,0.0,0.0,0.0,Fair
2022-02-08,81,64.41666666666667,49,23,19.291666666666668,15,36,19.791666666666668,9,8,2.625,0,29.39,29.32416666666666,29.26,0.0,0.0,0.0,Fair
2022-02-09,87,74.28,58,23,12.92,2,21,10.68,4,16,5.6,0,29.28,29.2308,29.17,0.0,0.0,0.0,Fair
2022-02-10,87,78.33333333333333,68,33,22.29166666666667,13,26,13.166666666666664,6,30,11.791666666666664,0,29.26,29.20750000000001,29.17,0.0,0.0,0.0,Fair
2022-02-11,86,70.70833333333333,57,31,28.45833333333333,24,34,21.79166666666667,13,9,3.583333333333333,0,29.21,29.169583333333325,29.12,0.0,0.0,0.0,Fair
2022-02-12,87,71.29166666666667,55,33,19.875,4,33,17.375,4,9,2.0,0,29.33,29.2575,29.19,0.0,0.0,0.0,Fair
2022-02-13,86,70.33333333333333,55,28,19.791666666666668,8,30,16.875,6,9,2.625,0,29.39,29.324999999999992,29.27,0.0,0.0,0.0,Fair
2022-02-14,80,64.29166666666667,53,49,29.70833333333333,20,74,31.33333333333333,11,12,4.166666666666667,0,29.31,29.202083333333334,29.1,0.0,0.0,0.0,Fair
2022-02-15,62,55.76190476190475,50,50,43.11904761904761,28,80,63.523809523809526,40,17,10.619047619047619,5,29.11,29.015476190476186,28.9,0.03,0.002142857142857143,0.0,Cloudy
2022-02-16,66,55.875,48,44,32.875,24,67,42.833333333333336,26,13,5.708333333333332,0,29.27,29.11958333333333,29.01,0.0,0.0,0.0,Fair
2022-02-17,71,60.32,47,43,28.0,16,77,35.04,15,15,5.36,0,29.41,29.364,29.29,0.0,0.0,0.0,Fair
2022-02-18,75,59.33333333333334,45,29,23.625,18,44,27.625,12,10,2.6666666666666665,0,29.41,29.35625,29.29,0.0,0.0,0.0,Fair
2022-02-19,79,62.25,47,39,27.54166666666667,19,48,29.58333333333333,11,10,2.75,0,29.32,29.232916666666664,29.15,0.0,0.0,0.0,Fair
2022-02-20,70,56.92,48,48,41.68,34,77,58.0,35,15,5.08,0,29.18,29.13000000000001,29.08,0.0,0.0,0.0,Fair
2022-02-21,61,55.62857142857143,53,46,43.2,40,75,63.42857142857143,49,13,7.457142857142857,0,29.16,29.113714285714288,29.09,0.0,0.0,0.0,Cloudy
2022-02-22,59,53.862068965517246,50,44,39.3448275862069,33,77,59.10344827586207,39,16,8.896551724137929,3,29.15,29.10620689655172,29.05,0.0,0.0,0.0,Cloudy
2022-02-23,55,49.115384615384606,44,35,26.30769230769231,17,65,43.769230769230774,23,20,9.153846153846152,0,29.3,29.12884615384615,29.05,0.0,0.0,0.0,Fair
2022-02-24,62,51.0,39,26,14.68,4,39,25.24,11,14,5.875,0,29.44,29.36480000000001,29.31,0.0,0.0,0.0,Fair
2022-02-25,66,52.16666666666666,39,25,20.95833333333333,13,51,31.875,13,13,3.625,0,29.37,29.33208333333333,29.28,0.0,0.0,0.0,Fair
2022-02-26,70,55.79166666666666,40,25,18.625,15,45,26.41666666666667,13,9,2.6666666666666665,0,29.46,29.40083333333333,29.35,0.0,0.0,0.0,Fair
2022-02-27,77,60.0,43,23,14.75,8,34,19.166666666666668,8,8,2.5416666666666665,0,29.46,29.397083333333335,29.31,0.0,0.0,0.0,Fair
2022-02-28,86,68.0,52,24,16.88,11,25,15.4,6,23,6.08,0,29.33,29.27040000000001,29.19,0.0,0.0,0.0,Fair
2022-03-01,86,70.36363636363636,53,33,23.863636363636363,16,30,18.772727272727273,8,10,4.545454545454546,0,29.26,29.218636363636374,29.16,0.0,0.0,0.0,Fair
2022-03-02,85,67.66666666666667,52,36,27.54166666666667,20,37,23.875,12,10,3.875,0,29.24,29.17125,29.11,0.0,0.0,0.0,Fair
2022-03-03,70,60.42307692307693,52,49,40.384615384615394,31,70,48.92307692307693,34,15,7.461538461538463,0,29.14,29.075000000000006,29.01,0.0,0.0,0.0,Fair
2022-03-04,63,57.5,52,51,46.625,41,81,67.9375,46,14,7.21875,0,29.2,29.101875000000003,29.02,0.11,0.006562500000000001,0.0,Cloudy
2022-03-05,59,52.647058823529406,48,47,39.117647058823536,30,80,61.29411764705882,36,18,7.8235294117647065,0,29.25,29.191176470588246,29.14,0.03,0.002058823529411765,0.0,Cloudy
2022-03-06,62,52.125,41,37,32.291666666666664,29,67,48.04166666666666,31,12,5.25,0,29.37,29.324166666666674,29.25,0.0,0.0,0.0,Fair
2022-03-07,72,57.08333333333334,43,35,24.5,0,63,36.333333333333336,6,18,6.125,0,29.4,29.346666666666664,29.28,0.0,0.0,0.0,Fair
2022-03-08,70,58.29166666666666,47,28,23.0,17,44,27.83333333333333,14,13,4.416666666666667,0,29.33,29.26374999999999,29.17,0.0,0.0,0.0,Fair
2022-03-09,70,58.20833333333334,46,49,36.625,26,74,46.29166666666666,30,13,5.625,0,29.17,29.12041666666667,29.04,0.0,0.0,0.0,Fair
2022-03-10,71,60.71875,54,49,42.3125,9,77,55.65625,9,17,5.516129032258066,0,29.28,29.115,29.05,0.0,0.0,0.0,Fair
2022-03-11,73,62.625,51,21,11.75,-5,31,15.083333333333336,6,15,4.875,0,29.46,29.38874999999999,29.28,0.0,0.0,0.0,Fair
2022-03-12,79,64.16,48,27,19.6,11,37,20.44,8,15,4.8,0,29.41,29.31880000000001,29.22,0.0,0.0,0.0,Fair
2022-03-13,59,57.75,54,30,28.0,26,40,32.5,28,6,2.75,0,29.26,29.25,29.24,0.0,0.0,0.0,Fair
2022-03-14,82,65.95454545454545,54,48,44.59090909090909,34,77,51.22727272727273,18,10,4.2727272727272725,0,29.36,29.31,29.27,0.0,0.0,0.0,Fair
2022-03-15,78,66.84615384615384,54,49,43.69230769230769,39,64,45.153846153846146,26,10,4.16,0,29.33,29.28192307692309,29.19,0.0,0.0,0.0,Fair
2022-03-16,80,68.91666666666667,58,48,39.708333333333336,28,65,38.0,15,22,10.833333333333336,0,29.22,29.17125,29.11,0.0,0.0,0.0,Fair
2022-03-17,82,70.48,57,43,31.96,20,52,27.0,11,20,5.6,0,29.25,29.1964,29.16,0.0,0.0,0.0,Fair
2022-03-18,81,69.25,56,39,30.79166666666667,25,36,24.625,17,10,4.333333333333333,0,29.23,29.184166666666666,29.14,0.0,0.0,0.0,Fair
2022-03-19,69,62.25,58,51,45.79166666666666,38,70,55.66666666666666,36,13,6.416666666666668,0,29.21,29.15208333333334,29.09,0.0,0.0,0.0,Fair
2022-03-20,74,61.96666666666667,55,52,40.5,24,89,52.53333333333333,19,22,11.1,0,29.19,29.100666666666665,29.04,0.11,0.016666666666666666,0.0,Fair
2022-03-21,79,67.5,56,47,40.79166666666666,26,69,39.66666666666666,23,13,7.083333333333332,0,29.25,29.20458333333333,29.15,0.0,0.0,0.0,Fair
2022-03-22,86,71.79166666666667,57,46,38.875,35,55,32.916666666666664,17,12,5.041666666666667,0,29.25,29.210416666666674,29.18,0.0,0.0,0.0,Fair
2022-03-23,87,73.79166666666667,59,41,36.54166666666666,32,49,27.95833333333333,15,13,3.7083333333333335,0,29.32,29.258333333333336,29.22,0.0,0.0,0.0,Fair
2022-03-24,89,73.5,60,48,39.66666666666666,34,46,31.66666666666667,16,13,3.6666666666666665,0,29.26,29.19833333333333,29.13,0.0,0.0,0.0,Fair
2022-03-25,88,72.625,60,52,44.08333333333334,33,61,39.375,16,8,3.375,0,29.2,29.14875000000001,29.08,0.0,0.0,0.0,Fair
2022-03-26,82,66.0,56,52,46.20833333333334,32,78,53.0,16,13,6.125,0,29.14,29.07625,28.99,0.0,0.0,0.0,Fair
2022-03-27,70,59.78571428571429,56,51,48.35714285714285,45,84,67.28571428571429,41,14,9.285714285714286,5,29.08,29.042857142857127,29.0,0.0,0.0,0.0,Cloudy
2022-03-28,61,56.65116279069768,54,52,48.44186046511628,45,89,74.67441860465118,58,22,10.976744186046512,0,29.07,28.98465116279072,28.93,0.49,0.051860465116279036,0.0,Cloudy
2022-03-29,69,58.93333333333333,51,50,46.4,41,89,66.16666666666667,36,17,6.2666666666666675,0,29.19,29.065,28.97,0.0,0.0,0.0,Fair
2022-03-30,70,60.30769230769231,55,52,49.730769230769226,47,83,69.11538461538461,49,12,4.807692307692308,0,29.25,29.19384615384616,29.1,0.0,0.0,0.0,Fair
2022-03-31,64,59.8,57,51,49.914285714285704,49,81,70.22857142857143,58,10,5.514285714285713,0,29.12,29.05542857142857,28.99,0.0,0.0,0.0,Cloudy
